-2.173720631485345621e+03,-1.782028680659898612e+02,-2.469134971748305816e+02,2.304787831691888300e+02,-2.445116853067964371e+02,-2.130766149016578197e+02,-3.633252946910757828e+02,1.900920534426257973e+02,-4.609712303823243928e+01,-6.030659181453857087e+01,6.089102700377752626e+02,1.386068490138340792e+02,1.463782472257569509e+02,-3.113946712387238449e+02,1.433716957179898372e+02,9.775239990563181891e+01,-2.874877513322106211e+02,-1.150529495432650151e+02,1.412751209003520785e+02,-4.800713579104692030e+01,2.851811078167154392e+02,-5.799762303463091939e+01,3.612337372879505324e+02,-6.628040122185620930e+01,4.174206687596082475e+02,3.093908367358742453e+02,-1.178023828510898170e+02,-2.824397759198033668e+02,3.048156760715543214e+02,-3.111899220523440590e+01,-4.677893265008788148e+01,-4.316245938479231370e+01,4.550981457222863469e+02,1.438915529947721552e+02,1.761432491248312431e+02,-2.706418292092109112e+01,-1.663516053812093105e+02,-7.719127724585044348e+01,1.065353931872799649e+02,-3.410346451394962060e+02,-3.868643995222440140e+02,1.418937148812182159e+02,-2.375629350146338084e+02,-2.921371822532172473e+02,1.135600678226672073e+02,3.103031483706371318e+02,-1.961339796022892870e+02,-1.358991670740043674e+02,4.842034966421332598e+01,-1.977579672426150523e+02,3.835086527395604890e+02,-1.113334447541172096e+02,4.248487635878650082e+00,-3.667004909714174232e+01,-1.488111732376407303e+02,8.807134942289468427e+01,-1.782462366653695653e+02,2.945053130258493184e+02,-1.125791908107653114e+02,4.142509342278663098e+02,-8.654543160410906921e+01,7.692316049952370349e+01,-6.186338643205408516e+01,-1.476916841169246197e+02,6.036356956604522139e+01,-7.866194514980725216e+01,-2.628044720478079910e+00,5.761254305288467492e+01,2.103395677131820563e+01,-1.885984529921899480e+02,-1.067462258779348048e+02,5.930257904846263273e+01,3.523001534468371574e+02,2.750767594949863906e+02,-2.054583710859114376e+01,-1.348521539247784062e+02,-1.384580681217800588e+02,6.934716410804039555e+00,-8.474976920064752051e+01,-2.514103846585179269e+00,7.739315567908031426e+02,-9.204726054206576009e+02,-7.391157164884972985e+00,5.467996685686714500e+02,2.723340025324606586e+02,1.213969040043057021e+03,-8.239058488323926213e+02,1.192604167063276691e+03,1.164920773940559911e+03,3.431415885784113016e+02,1.836531783556985715e+02,2.279836074533276360e+02,-1.898953263154695890e+02,2.891945778370087794e+01,-5.562196914651058250e+02,8.653863148981297115e+01,5.278361023875369540e+01,-1.664040899827796522e+02,-1.457383347477425843e+02
-2.612646412859518932e+03,-2.763279124224103498e+02,-2.352944500672195147e+02,3.634376938925406080e+02,-2.025371154162256744e+02,-9.259999839245327280e+01,-6.896292730597758691e+02,-9.683699175435855011e+01,-3.477343535403828696e+02,-2.580328760028953639e+02,1.641378452472837637e+02,2.381158492469024281e+02,3.009524188905932078e+02,4.689931440462190793e+00,-5.435163443136681849e+01,-4.416055799829812401e+01,-3.891795382168188553e+02,-7.588388828681604537e+01,-8.823001891068055613e+01,4.855378732699486477e+01,1.888356126232280872e+02,4.355851321217591021e+02,5.084366418559993690e+02,8.600388801490692003e+01,7.191606675953221384e+02,8.147234130613892376e+02,-2.946495645614011210e+02,-2.181043335445168623e+02,4.224468207769847368e+02,2.012756268001955959e+02,-3.267635493919170813e+02,-7.052415595500288958e+00,-4.202904112740940690e+01,-2.429810259135352055e+02,9.980721261052030968e+01,2.105477574972576349e+01,-4.810287372715558263e+02,-3.605834824477190637e+02,3.069378706136329811e+02,4.196541597827177839e+02,-1.065527991329795441e+02,5.013540771077144882e+02,-4.407544572344838798e+02,-1.189434006690311350e+02,-3.295312335889905171e+02,4.160226704296846378e+02,-1.761478164873537011e+01,-3.506502014525377717e+02,7.250673309853495141e+01,1.666220195950135405e+02,1.725699197442414743e+02,-3.244597615886340236e+02,-5.184809018534318739e+02,6.168702582726641594e+02,-1.416691037758512550e+02,7.810193284374637415e+02,-5.251047816336268852e+02,1.372097658588576223e+02,1.492192631622389740e+02,6.810476643641416672e+01,-7.150545380706096239e+02,-5.159534242521216640e+01,-7.089591374125877792e+02,-1.586830735542722834e+02,-4.525175957742266064e+02,-2.940242450728130308e+01,3.665254747070812300e+02,2.342795903785190035e+02,-2.401400426674206869e+02,4.249915908742997317e+02,7.237794862101831939e+01,1.241033121597022557e+02,2.761519808074407365e+02,-1.596996722666247592e+02,2.998961074151857247e+02,-3.301348159328275855e+00,3.038590022905802925e+02,-6.520471966378835305e+02,-2.634735993306670139e+02,-3.605060307472656405e+02,-2.447857800318541592e+02,1.256280230577464749e+02,-6.822831467833354964e+02,-6.913907851393007604e+02,2.657265753617784867e+02,-7.516106094719310704e+01,-5.377500037785415543e+01,4.216207794436286349e+03,-3.237879643479384413e+02,-4.587890089707514107e+02,-7.288548403799013613e+02,1.191652555997328307e+02,-3.963592947649327698e+02,1.044927999198352211e+02,2.251151228718703805e+03,1.576848898426895857e+02,2.437431372330700015e+02,1.276249138253481306e+03,2.185166617395642561e+02
-5.287816675451708761e+02,-1.629364550114427601e+01,1.981895794179862946e+02,1.424077961688558673e+02,-9.620001941110086818e+01,1.179244314850984665e+02,-2.298738420226395931e+02,1.778574167962644026e+01,-3.037001188804559888e+02,4.131719781233656619e+01,1.239950919919143928e+02,-9.542819517434290333e+01,2.824955857939589805e+02,-1.087045024155357851e+02,-8.655548811652523966e+01,-1.290377975272891149e+02,8.418847093375427448e+01,-1.882471453150666036e+02,-3.026622531628751744e+02,5.306475505608798215e+00,-1.069845787541867992e+02,2.711208420629187685e+02,1.593655898510896236e+02,1.123455552680192113e+02,3.808815807234278736e+02,8.560280237373446255e+01,-5.325491985950004903e+01,-1.288336858838085277e+02,1.343942437137843058e+02,3.264889351400879605e+02,-3.149755571539978405e+02,-7.047116094099663997e+00,8.104765696474530046e+01,-2.258492326661320817e+02,3.390288973088294711e+01,2.981892759107371376e+02,-2.264638338930959378e+02,-4.619191887872578661e+01,-5.593584345154205550e+01,1.505564395419080483e+02,2.414265282795889078e+01,1.015151241350513089e+02,-2.344339528741954837e+02,-2.784149201353291758e+01,-8.728897046693265338e+01,8.643653151085905506e+01,-9.586652601975175969e+01,-3.397385796249884606e+02,-1.076507674649593866e+02,3.480624297069645650e+02,2.262826616179238499e+02,-3.544435149760284958e+02,-2.615651259410616944e+02,4.018656172646664686e+02,-7.915138762792915372e+01,2.774044894558456349e+02,-4.052444803515434302e+01,1.551186719010803472e+02,5.976893057980379353e+01,4.578627362480028040e+01,-3.101321856130735455e+02,3.130859512469502874e+02,-3.456293237434745151e+02,-1.022082259249184091e+02,-9.139109179099446578e+01,-1.871439603857727718e+01,3.380952308364940109e+02,1.806927873281371433e+01,6.131861274694865926e+01,3.119824198416370677e+02,-3.202568640817103329e+01,3.129989993941921256e+01,9.589545365291938595e+01,-2.034825412079444789e+02,2.017508850290561497e+02,5.386874737937529289e+01,3.086537595947946784e+02,-3.413080350821946922e+02,-2.253635203166342080e+02,-3.257865558457276052e+02,6.052228248887077910e+01,-3.944790038208299165e+02,-2.170853235824144463e+02,-6.188947798346077889e+02,-4.910072962829760854e+02,-9.002828677890235554e+01,1.797590739583137065e+01,1.838870847398822207e+03,-1.047752447313525863e+03,-1.314151130278261235e+02,-2.045661295320940098e+01,3.994700954129941692e+02,1.507240679467072937e+02,1.222372925673905542e+02,7.976297542920738124e+02,-1.613604100319903978e+02,1.763405553747406316e+02,1.237894077335339063e+02,9.390598617655576845e+02
-2.375544599157306038e+02,2.158306987728691411e+02,3.045695080202211784e+02,3.555735866067365691e+00,3.510371888921703203e+02,1.424072914518098969e+02,3.940629228702069895e+02,-2.875870273138609718e+02,-3.837617284008562137e+02,6.481618444981518223e+02,-4.994308284308681323e+01,-2.664981309900937276e+02,-1.485918561203011166e+02,-3.721748895836815336e+02,1.039741611228863576e+02,6.134713403408064636e+01,4.676270872921280670e+02,-4.665012011910646947e+02,-3.305417910350250850e+02,-1.288480944456112525e+02,-3.403905642062431980e+02,4.580881399840711765e+02,-2.523125611360015057e+02,1.292365182866161604e+02,-2.227226417999076773e+02,-5.571745626818118353e+02,-6.599958621769428646e+01,-3.470192012824596191e+02,1.493171691820290050e+02,4.197857826358456919e+02,6.872465777801035358e+01,1.701999273580310614e+02,-7.108842305237587311e+00,1.287154863136206586e+02,3.059484100564820892e+02,3.416098528651164656e+02,-4.203159567861285950e+01,-4.639995762965894244e+01,-5.523648480616191137e+02,2.160114008283288456e+02,7.797391830369586785e+01,5.674552380231909154e+01,1.996003629912175654e+02,-1.586934217556635645e+02,1.663746104404403070e+02,2.251100037443394797e+02,4.095371108159606877e+01,-3.229542632175215431e+02,-3.089381278329808538e+02,4.730336023422719904e+02,3.687025325369241386e+02,-2.593358083129189140e-01,1.279760572589491119e+02,8.476637758873357598e+01,-7.037556065988295018e+01,-6.068152089436080843e+01,-1.506180561888992315e+02,-7.990952774653067081e+01,-7.935279458516021123e+01,-2.788863430587080074e+02,-6.905278024096421063e+01,2.251829736078394149e+02,-9.073766829284978996e+01,-3.782602771290761439e+02,1.909786507915997333e+01,5.749551516994188205e+01,-8.796033219503524947e+01,-4.400533004260353920e+01,8.682726149263072557e+01,4.298001181814634606e+02,7.807568163206228817e+00,-2.037768316387888490e+02,-1.739463465941285563e+02,1.117571485211179372e+01,4.889619962616958304e+01,-2.367678079679089365e+02,5.147537391657006083e+02,-8.195556450972172513e+01,5.508670743304010387e+01,1.063806242823750949e+02,4.383850054535211029e+02,7.515048843865762365e+02,-1.181213382869971440e+01,-9.906703136810554042e+02,-1.359703145598116180e+03,2.037812084619954476e+02,1.703031383153274874e+03,6.714988907715965070e+02,-1.076990367602169044e+03,5.787526991267765197e+02,9.093513430581680268e+02,5.370900086989699673e+00,1.970941466051555722e+02,-6.146014463230041969e+01,-1.497179791616923694e+03,1.037079763033134157e+02,1.120817090680079673e+02,-1.551288704004820715e+02,5.998100126361590867e+01
1.268424274802897571e+02,7.390078809250249492e+01,-6.450519624201884028e+01,-5.864838474270912911e+02,1.262847295463041348e+02,2.970954738116610088e+02,5.058782937570002787e+02,-1.941364868674341437e+02,5.567209818927424294e+02,-3.607227357891446218e+00,-5.924107932266722401e+02,8.570537428648283651e+01,-5.088078965366150896e+02,3.403627983279644695e+02,-1.946619237315073292e+02,7.514859586864606911e+01,3.925372533507018034e+02,3.587561857157129452e+02,1.515377420016304200e+02,1.580492403578006986e+02,-6.791860988832392820e+01,-5.555693627237786814e+02,-9.595549712608064965e+02,-1.995465677275103644e+02,-4.402687225205875734e+02,-6.008534800546055976e+02,5.712824717891361388e+02,1.535251691678893167e+02,-3.775487881744663241e+02,-3.262031380719371327e+02,4.082478918722693493e+02,-1.697484882150496333e+02,-2.189365128847557571e+02,5.134354624021559630e+02,-3.573640913041290332e+02,-2.696391335383975161e+02,5.250854638230617866e+02,-7.726417497694455960e+00,-4.257507032828002025e+01,-1.333165362577103110e+02,-2.739339207037690471e+01,-6.688516086879537852e+02,4.426818865346671146e+02,1.789768695494229860e+02,3.631123155698319920e+02,-5.693662480586795027e+02,2.560249424543117129e+02,1.819761510380684797e+02,8.444059287455792173e+01,-1.086093165645226861e+02,-5.432987847553543048e+01,2.307390103808580193e+02,2.944462356821628077e+02,-3.732698548440221771e+02,-1.393956294380668837e+01,-3.807374689743477347e+02,5.594177906262136730e+02,-6.847271881430089024e+01,-1.772167485382531993e+01,-4.846462953861296086e+01,5.300608925098886175e+02,-1.190126130715256068e+02,5.734467372071464979e+02,3.563382822658153373e+02,4.630948651121384501e+02,-1.383102375596055253e+02,-5.588709455246087145e+02,-1.756992305616660701e+02,4.355598357890528405e+01,-3.532822591719237835e+02,-2.164125876546713698e+02,-1.140591317228333850e+02,-1.577285902260200601e+02,-1.228111045566205206e+01,-1.006004610226385125e+02,4.234328697479422488e+01,-5.322355974827686396e+02,6.836991214691297500e+02,5.385481308876687763e+02,2.119955109006718317e+02,-8.244214548736199504e+02,4.573772353501584007e+02,5.627460774616884009e+02,1.161663973453299150e+03,6.467824071934373364e+01,5.763865903246763764e+02,8.029621303854996768e+02,-4.216633682083980602e+03,6.055453599836500871e+02,5.944478891159419618e+02,9.844968764733494027e+02,1.893912721320507444e+02,-4.297360544181553621e+01,7.797555888418352765e+01,-3.015974305725284239e+02,-1.042763069558555173e+02,-3.293281584298727580e+02,-4.040164531408068456e+02,9.049584213940997302e+01
1.599635557660772974e+03,1.492421039856216858e+01,3.913819741987358043e+02,-4.236825541507092225e+02,2.737957113797434516e+01,3.495958841175988141e+02,1.655896537589372315e+02,-4.658930429626153114e+00,4.583619465210770159e+02,-2.336463113083546261e+02,-2.999988375336747026e+02,-1.920709914018176505e+02,-6.651352487453171136e+01,1.240584538162416948e+02,-2.661485535993073199e+02,-1.434674044900501428e+02,2.790412846509365181e+02,-2.949036597330430709e+01,6.330970109667288170e+01,2.990226162293274115e+02,-1.983002868893260029e+01,-3.136216071461984711e+02,-4.121210953187180053e+02,3.549222389359008503e+02,-3.950878352477642466e+02,-1.208604829837522061e+02,3.062993168371822321e+02,1.689207779189734424e+02,-1.846678851944194832e+02,-4.653460300527191293e+02,2.932050106484359162e+02,-2.907569050951433951e+02,-4.702583221960771880e+02,-5.841440343282630465e+01,-1.553775115029218341e+02,-2.248236777978704310e+02,3.383634122553557404e+02,8.352485441255021215e+01,-6.050773120484355161e+01,-1.411593244295078193e+02,1.128543844157566980e+02,-2.863848350365755664e+02,6.054466932346505104e+01,4.353978393365881630e+02,2.431567021571419218e+02,-4.886465936215143984e+02,2.011503064547498525e+02,1.804172170982521948e+02,1.495149297618736455e+02,6.517992495969033939e+01,-3.518984750228115104e+02,1.300163006821949239e+02,8.448574804211446576e+01,-1.717618633134656534e+02,3.437502149723750335e+02,-2.890124995620797108e+02,1.331191210877365450e+02,5.275660485416987200e+01,1.812581037695713349e+02,-9.975609219506506520e+01,2.849489257854710331e+02,-1.053445881042308940e+02,3.183663213105374439e+02,2.914227138380272208e+02,4.273476989613703836e+01,-8.676369104682940758e+01,-2.569369248190734538e+02,7.117074671787617035e+01,-1.803899597302622624e+02,7.360773630251424393e+00,2.052570730279264808e+02,9.978431215318455827e+01,-2.742692332670213773e+02,-5.925382968378971604e+00,-1.635401513439940118e+02,-3.246306651071023452e+01,-4.269978242406332356e+02,4.180617583677656057e+02,5.650457387076326654e+01,2.097508961196205064e+02,-1.023785606367723631e+02,1.075258403400281537e+02,7.859381023861472215e+01,-4.982834634444208177e+02,2.106011253363263904e+02,9.723369219163553225e+02,-3.931759314956209437e+02,-2.630719064392153996e+03,-1.667144427165060847e+02,-6.790029943613532168e+02,3.588939601781059423e+02,-2.003836959777190714e+02,1.553351409643097440e+02,-1.919274515494509501e+02,2.754367694760441054e+02,-1.179593596957196553e+02,-1.068418110412065118e+02,-1.075963136103203226e+02,-2.037309888628041108e+02
1.736331792398353173e+03,-5.728389575247415166e+01,-4.689250239887788894e+02,2.043551876926496220e+02,4.862612520356589840e+01,-2.690101769109793395e+02,5.205678996481842091e+01,1.496709671941781750e+01,1.192975113124636266e+02,-7.363446128739889218e+01,2.129535780011678412e+02,2.244243630333514261e+02,9.904167435100445971e+01,2.133010061124642789e+02,5.413265418483256752e+01,8.270448812961629415e+01,-3.162092983317705261e+02,3.565360283286921117e+02,1.977097664795959986e+02,-1.618540254953842066e+02,-2.235826194005419154e+00,2.245625518364656870e+01,2.816482339852090035e+02,-3.747290923981024662e+02,-1.091391011970696354e+02,1.100625668192189721e+01,-2.283126651527503554e+02,4.415387824237175209e+02,-5.592925923175964726e+02,1.348326948812994033e+02,-2.530108768221470257e+02,2.032681855393585693e+02,1.654874611345848621e+02,-1.255835756628206497e+02,-1.619237035270479055e+02,1.859502511575347228e+01,6.830958839133714378e+00,2.576750501361050283e+02,3.607564362799514583e+02,-9.020210500298190937e+01,2.005538913831496757e+02,5.458588711663151827e+01,3.428259882178009832e+01,2.022045531320693357e+01,-1.652042898827445754e+02,1.326024874355269390e+01,-2.981063667208383663e+02,3.644428322493494647e+02,-1.331744677489500077e+02,-4.058883189486006700e+02,-3.112443741256167868e+02,1.803499672084114280e+01,-6.871894369791624513e+01,-1.923268157252893786e+02,-1.229336723795094173e+02,-2.611170297785889716e+02,2.078725390288564654e+02,-3.488732012324559264e+02,-3.572681379323217925e+02,8.566996114896413417e+01,1.040800778289884931e+02,-2.397645740382376189e+01,3.506555253272740629e+02,2.240143788953427020e+02,6.005909153302475545e+00,8.399664974514308824e+01,3.090877957438875683e+02,-2.828908789202660614e+02,1.521374792354624219e+02,-2.701985686734723231e+02,1.805479060504017497e+01,-8.099983586849390349e+01,2.169729134178909646e+01,-1.043291171098277061e+02,-8.853821494951384352e+01,1.448634454200718835e+02,1.697657141727678720e+01,3.159350595497624425e+00,8.865681590614244101e+01,-5.745516120787956424e+02,-6.020663717953630112e+02,2.021123123834896091e+02,2.119189471336157737e+02,7.041731876893743447e+02,8.268632108875744962e+02,-2.177054925967151576e+03,-1.231822643103925202e+03,-2.386286468676584605e+02,7.568005344267854753e+02,-1.275703823101537182e-01,-3.314980415982664113e+02,-4.836625585521618405e+02,4.466066953230408672e+02,-6.195004421506048686e+01,-1.412129917161169033e+02,3.935842253993104123e+01,-2.348065722319488486e+02,-4.830894823374968041e+02,4.672929520949937654e+01
8.233987151932831239e+02,1.249541525751516602e+01,-4.621989417528132549e+01,-1.473450557696913563e+02,-1.447522198768734825e+02,-9.999493280047440180e+01,1.221652681170190675e+02,6.785300649991462763e+01,3.668852380565279248e+01,-2.183661454051725741e+02,-3.679971879015270275e+01,9.817945735270056673e+01,1.544446464041711522e+02,6.997764364025387351e+01,-6.306503462915469527e+01,-7.868644798343743219e+01,9.350456879284685385e+00,2.384021194363329528e+02,5.625082611971155444e+01,1.258510059015416402e+02,2.036509539111401068e+01,-3.233074941006613017e+02,4.571236661591447614e+01,-9.475493739190612530e+01,-1.786250993583340687e+02,-7.362948080511264592e+00,5.045198355949800373e+00,2.069689529823706380e+02,-2.231039351986166253e+02,-1.106058488160277022e+02,-5.797161993909899991e+01,6.140997428674182856e+00,-1.047417121056647460e+01,1.046672210336070776e+02,-7.636460180252684893e+01,-6.160192160558190011e+01,8.926024853907455281e+01,2.405703057525062718e+02,1.200301215905236347e+02,-3.268853847075714469e+01,1.639758141370033968e+02,-1.195868372076131152e+02,1.752551925998831734e+02,8.269374360108420774e+01,-1.785309121743042624e+02,-1.297954836234638378e+02,-6.014399577367613858e+01,2.860440868625899498e+02,6.105041037097564072e+01,-1.270311586997855784e+02,-2.317271418790910502e+02,6.504785700598117160e+01,1.873377310734635159e+02,-2.030521277436390903e+02,2.063125637909462284e+02,-1.501458158930300328e+02,3.278284037910082560e+01,-3.042825526604110564e+01,3.227554365100673550e+01,8.512168498862848764e-02,1.415311853285531072e+02,-4.759458187373185467e+01,2.106709541769116072e+02,1.859144364515785810e+02,5.273180235305514429e+01,6.300021743042187694e+01,-5.020780225949610553e+01,5.917739840375562110e-01,1.570718140623716579e+02,-1.211121030320535965e+02,6.239353025380240325e+01,-5.057948751861346182e+01,-6.523351411479490025e+01,-7.852321783092898499e+01,-1.679847474118673745e+02,-7.389924579757490619e+01,-1.196350450948740871e+02,2.117049167901916462e+01,4.046164680599547836e+01,-5.013419498149829110e+02,3.123294825214229036e+02,-1.690459368749190503e+02,2.594597181691458445e+02,3.256015399802353159e+02,5.596235695358651583e+02,-2.500313420332893202e+02,-4.745708508176844589e+02,-1.148019621750622491e+03,-1.793123456729089185e+02,1.022070384505636724e+02,-3.879241381262583559e+02,-8.178264597753235421e+01,-9.411359770726738816e+01,6.039531906452705101e+01,-1.675692152354227460e+02,1.465517833420169325e+02,1.795974269220994870e+02,-1.214122789358196997e+02,-1.819754798375013252e+02
1.054941038499078331e+03,6.550645048682892480e+01,3.450242093426229673e+01,1.365437229531357559e+02,6.736693277096442500e+00,-2.110458760469518893e+02,-1.206197886056166197e+02,3.086089438019558315e+02,-2.327255739332406677e+02,1.090890973629060738e+02,1.513108488537783103e+01,-7.461247224568623437e+01,-2.128665039782294457e+02,-2.005319729264622453e+01,3.658771657213399067e+02,1.271851642822746982e+02,-3.100006407926961174e+02,-6.697236570973856828e+00,1.477246211252762578e+02,-3.499548857981677656e+02,3.923783652420331691e+01,-2.969274082505048540e+01,1.737049003715186757e+02,-3.757867128531021450e+01,1.006804751651517904e+02,8.865657549357192124e+01,-1.161802054747791288e+02,-1.854513712297516648e+01,2.436057107914760422e+02,-3.687952417831917273e+01,1.874353822586225817e+02,1.338826053117805372e+02,3.534667380842804505e+02,-1.927191967755198903e+02,6.111470797206459338e+01,-5.215004486095774894e+01,-1.011224295849149684e+02,-9.424514859865877270e+01,-1.837159647276700980e+01,5.172420534028248085e+01,-1.708024068892806895e+02,2.518530680655194374e+02,-2.992816802618330385e+00,-2.663941711700020392e+02,-8.810977383603210455e+01,1.282805699788071649e+02,3.496509946816814107e+01,6.799606162695059197e+01,2.542555530006353592e+00,-2.067384223396298069e+02,8.254223189694852181e+01,1.990136604579355151e+02,-2.935240838986941014e+01,-7.450295185326501723e+01,-6.351844696557515846e+01,-7.311387816161217756e+01,8.756451913898379757e+01,6.774058498863678324e+01,7.730874558125049134e+01,6.506581811709172314e+01,9.617259711333765893e+01,-1.756999918945297878e+01,-1.586202036687649581e+02,-2.860020859524260004e+02,2.646636945627003712e+01,4.025304537799654270e+01,6.898123853617997270e+01,1.480712180851148574e+01,2.315586521788308261e+01,-3.002309583435969103e+02,-1.222932883647418691e+02,1.239333301318312266e+02,1.171005013735246223e+02,1.762698149751158780e+02,1.763292866743488503e+02,1.593225708900062045e+02,1.396999548930732260e+01,-7.704804638268251438e+01,-1.343049783408657163e+02,5.263754874186953430e+02,-1.327527321321636578e+01,-5.637251393377997601e+02,-1.458609785559657439e+02,3.655731505110043145e+02,-6.182978817672108107e+02,4.230483506216143752e+01,-2.045418165857418558e+01,4.776570250601304224e+02,4.900174898659042242e+02,2.805081460090935934e+02,-8.125621296671376967e+02,3.293628589411209617e+01,-2.326136186884022550e+02,9.121767569707299117e+01,-6.253102544683574706e+02,6.380510785892182213e+01,-3.393645718813651229e+02,-2.887574515416021086e+02,-5.738305369194279137e+02
2.125536405739879058e+02,1.454507587337408268e+02,1.332145790769233429e+02,7.673253760505406262e+01,1.279367319538850865e+02,-2.129548181365160531e+01,1.636952699111258767e+02,-1.608740577826073448e+01,1.429499342612323005e+02,4.902547350285682626e+01,-1.459754377699320571e+02,-1.564221031213308208e+02,-4.653279115580722447e+01,5.993742719320063372e+01,-2.573042239186953850e+00,-4.878557422117466302e+01,7.013267556669066494e+01,-7.182154660024761483e+01,-3.637371461465817646e+01,5.188101620893649368e+01,3.739955376431304046e+00,9.293845847792462678e+01,9.388715774784481027e+01,9.038146951924203165e+01,-2.722999921198466495e+02,-2.312841054581082290e+01,-6.427662865053740404e+00,2.398845126061241473e+01,9.003358034927092035e+01,-1.122295061331908812e+02,4.188759339991084119e+01,4.275668746741096982e+00,-3.062931121818500060e+02,-4.516228829332167294e+01,7.411343864184478036e+01,-4.416996891760410904e+01,5.745811835276288093e+01,5.056799199714599524e+01,-1.645047321523365440e+02,-9.954505619278388906e+01,1.121123365473161897e+02,-3.312411417631139443e+01,3.379451654918465664e+00,1.467207600611442331e+02,-3.753851604107719453e+01,8.395152525777888286e+00,1.347715903064650149e+02,6.836586249384123448e+01,1.312877917467284021e+02,-6.872792808786750030e+00,-2.844061290325432196e+02,1.476442318792819037e+02,1.796231201897107326e+02,-5.191859054924107397e+01,9.033612882687418733e+01,6.831304594781531137e+01,-1.262632877378414946e+02,-1.796472375692652292e+02,6.709121143820136979e+01,-2.518558104477389747e+02,2.399125696251757489e+01,-2.500985032863360971e+02,-8.732981847213841320e+01,1.515553522685335963e+01,-1.265864630508873176e+02,1.071072665785973896e+02,-1.260856903049512709e+02,1.060643848498932869e+02,-1.245709707078371764e+02,5.928743968558479338e+01,1.115868776345253082e+02,1.099185331612969208e+01,-1.919676964205458205e+02,1.017187525171530780e+02,-1.856630669081553151e+02,8.088557169605289232e+01,5.911346698239619712e+01,1.933340409026618545e+01,-7.136600771479571392e+01,7.101977336119944084e+02,2.017591132962086533e+02,4.035743899362070692e+02,-4.828581308776475112e+01,-3.045721781031996329e+02,2.691815992749541806e+02,-4.165029800817085288e+02,4.737350353514457311e+02,-1.628377096356966831e+02,-2.227265905638503227e+02,-6.297226745385460163e+02,-1.550995953405488876e+02,-2.084885160717935264e+02,6.195392078673608083e+00,-1.699004635198981532e+02,-3.512837741236844380e+01,-2.140507346931198924e+02,2.457946747477213023e+02,3.263663939622920225e+02,-2.495073217501719114e+02
